"File creation date","Household sequence number","Record type and seq indicator","State","Public Use Microdata Area","Person weight","Person's age","Person's sex","Person's marital status","Person's educational attainment","Person's race","Person is of Hispanic origin","Official poverty status","Person's medical out of pocket expenses, other than premiums (imputed)","Person's Medicare part B premium","Tax units created for TAXSIM","Adjusted gross income","SPM unit's ID","SPM unit's number of persons","SPM unit's number of adults","SPM unit's number of chidren","SPM unit's has cohabiting couple","SPM unit has a UI under 15 years old","SPM unit's equivalence scale","SPM unit's tenure/mortgage status","SPM unit's geographic adjustment","SPM poverty status","SPM unit's threshold","Total SPM resources for SPM unit","SPM unit's cash income","SPM unit's SNAP subsidy","SPM unit's capped housing subsidy","SPM unit's school lunch","SPM unit's energy subsidy","SPM unit's WIC value","SPM unit's federal tax","SPM unit's federal tax before refundable tax credits","SPM unit's federal EITC","SPM unit's FICA and federal retirement","SPM unit's state tax","SPM unit's capped work and child care expenses","SPM unit's work expenses - not capped","SPM unit's child care expenses - not capped","SPM unit's Medical Out-Of-Pocket and Medicare B subsidy","SPM unit's Health insurance premiums (imputed)",""
"20211015","5498","4","36","3601203","65","8","1","5","0","4","0","0","0","0","54980000000","104400","5498001","5","2","3","0","0","1.1139424459794183","1","0.8972060000000014","0","29217.507527442787","81141.11148600666","104400","0","0","0","0","0","3310.5701","9317","0","7987","3711.72","4365.35693211124","3336.522","1028.83493211124","3884.2414818820985","2434.2414818820985","0"
"20211015","5498","5","36","3601203","57","6","2","5","0","4","0","0","0","0","54980000000","104400","5498001","5","2","3","0","0","1.1139424459794183","1","0.8972060000000014","0","29217.507527442787","81141.11148600666","104400","0","0","0","0","0","3310.5701","9317","0","7987","3711.72","4365.35693211124","3336.522","1028.83493211124","3884.2414818820985","2434.2414818820985","0"
"20211015","5499","1","27","2700200","18","95","1","1","1","1","0","0","100","1626","54990000000","0","5499001","2","2","0","0","0","0.6534829100484774","3","0.8629460000000004","0","16286.586900414048","34980.50774769322","39700","0","0","0","0","0","0","0","0","0","0","0","0","0","4719.49225230678","1720.8448753462603","3441.6897506925206"
"20211015","5499","2","27","2700200","26","89","2","1","1","1","0","0","1272.6473769605193","0","54990000128","0","5499001","2","2","0","0","0","0.6534829100484774","3","0.8629460000000004","0","16286.586900414048","34980.50774769322","39700","0","0","0","0","0","0","0","0","0","0","0","0","0","4719.49225230678","1720.8448753462603","0"
"20211015","5500","1","8","800815","108","47","2","5","3","1","0","0","150","0","55000000000","87000","5500001","1","1","0","0","0","0.46346305677196975","3","1.166634000000004","0","15615.718714036127","58350.794","87000","0","0","0","0","0","12314.5","12314.5","0","6656","3463.24","2065.466","2065.466","0","4150","4000","4000"
"20211015","5501","1","17","1703407","87","31","1","5","3","1","0","0","2500","0","55010000000","136000","5501001","2","2","0","0","0","0.6534829100484774","1","1.0464070000000016","0","19990.474979598337","124914.6053689021","186000","0","0","0","0","0","27967.0601","27967.0601","0","13388","8986.720000000001","4130.932","4130.932","0","6612.682531097891","3400","2400"
"20211015","5501","2","17","1703407","100","24","1","5","0","1","0","0","712.6825310978908","0","55010000012","50000","5501001","2","2","0","0","0","0.6534829100484774","1","1.0464070000000016","0","19990.474979598337","124914.6053689021","186000","0","0","0","0","0","27967.0601","27967.0601","0","13388","8986.720000000001","4130.932","4130.932","0","6612.682531097891","3400","1000.0000000000001"
"20211015","5502","1","48","4802315","56","82","2","3","4","2","0","0","3233.102493074792","1626","55020000000","8900","5502001","1","1","0","0","0","0.46346305677196975","2","1.0297360000000073","0","11921.569963819049","16660.56509695291","25900","0","0","0","0","0","0","0","0","0","0","0","0","0","9239.434903047091","4380.3324099722995","4380.3324099722995"
"20211015","5503","1","25","2500100","74","78","2","2","2","1","0","1","365.02770083102473","0","55030000000","330","5503001","1","1","0","0","0","0.46346305677196975","2","0.9615909999999948","1","11132.63436752583","-3245.027700831025","2330","0","0","0","0","0","0","0","0","0","0","0","0","0","5575.027700831025","5210","5210"
"20211015","5504","1","36","3603307","93","83","2","2","4","1","0","0","240","1626","55040000000","32500","5504001","1","1","0","0","0","0.46346305677196975","1","1.2210569999999978","0","16543.953547144287","34290","40000","0","0","0","0","0","2044","2044","0","0","0","0","0","0","3666","1800","1800"
"20211015","5505","1","34","3401003","53","80","2","2","2","1","0","0","300","1626","55050000000","19600","5505001","4","4","0","0","0","1.2230863395232021","2","1.1701559999999969","0","35751.42143140348","122053.99636641279","157100","0","0","0","0","0","10684","10684","0","5861","2539.74","4408.9755","4408.9755","0","11552.288133587219","8712.880886426592","0"
"20211015","5505","2","34","3401003","43","57","2","1","3","1","0","0","559.9648458626284","0","55050000001","108000","5505001","4","4","0","0","0","1.2230863395232021","2","1.1701559999999969","0","35751.42143140348","122053.99636641279","157100","0","0","0","0","0","10684","10684","0","5861","2539.74","4408.9755","4408.9755","0","11552.288133587219","8712.880886426592","600"
"20211015","5505","3","34","3401003","103","20","2","5","0","1","0","0","193.4424012979989","0","55050000013","4200","5505001","4","4","0","0","0","1.2230863395232021","2","1.1701559999999969","0","35751.42143140348","122053.99636641279","157100","0","0","0","0","0","10684","10684","0","5861","2539.74","4408.9755","4408.9755","0","11552.288133587219","8712.880886426592","8100"
"20211015","5505","4","34","3401003","44","55","1","1","2","1","0","0","160","0","55049998336","0","5505001","4","4","0","0","0","1.2230863395232021","2","1.1701559999999969","0","35751.42143140348","122053.99636641279","157100","0","0","0","0","0","10684","10684","0","5861","2539.74","4408.9755","4408.9755","0","11552.288133587219","8712.880886426592","625.7617728531854"
"20211015","5506","1","39","3901100","113","86","1","2","1","1","0","0","550","1626","55060000000","18000","5506001","1","1","0","0","0","0.46346305677196975","2","0.9231819999999984","0","10687.96157688796","26566.783712911358","30300","0","0","0","0","0","415","415","0","0","99.279999","0","0","0","3218.936288088643","1042.9362880886426","1042.9362880886426"
"20211015","5507","1","45","4501201","52","39","1","1","4","1","0","0","782.2022160664819","0","55070000000","114000","5507001","5","2","3","0","0","1.1139424459794183","1","1.0204590000000016","0","33231.2406670784","83085.65199789629","114000","0","0","0","0","0","5429","11429","0","8721","4869.7998","2065.466","2065.466","0","9829.082202103704","7825.138504155125","12000"
"20211015","5507","2","45","4501201","55","35","2","1","3","1","0","0","1221.7414818820985","0","55069999104","0","5507001","5","2","3","0","0","1.1139424459794183","1","1.0204590000000016","0","33231.2406670784","83085.65199789629","114000","0","0","0","0","0","5429","11429","0","8721","4869.7998","2065.466","2065.466","0","9829.082202103704","7825.138504155125","3650.277008310249"
