filedate,serialno,sporder,st,puma,wt,age,sex,mar,education,race,hispanic,offpoor,moop_other,medicare_partb,tax_id,agi,spm_id,spm_numper,spm_numadults,spm_numkids,spm_wcohabit,spm_wui_lt15,spm_equivscale,spm_tenmortstatus,spm_geoadj,spm_poor,spm_povthreshold,spm_resources,spm_totval,spm_snapsub,spm_caphousesub,spm_schlunch,spm_engval,spm_wicval,spm_fedtax,spm_fedtaxbc,spm_eitc,spm_fica,spm_sttax,spm_capwkccxpns,spm_wkxpns,spm_childcarexpns,spm_medxpns,spm_premium
20211015,1355259,1,22,2201300,79,54,2,1,3,1,0,0,1324.2919708029194,0.0,13552590000000,30000.0,1355259001,4,4,0,0,0,1.223086339523202,2,0.910401999999999,0,24280.986444404352,26980.778098251387,38400,0.0,0.0,0.0,0.0,0.0,940.0,940.0,0.0,2334,482.39999,2325.481,2325.481,0.0,5337.340911748617,1057.5649635036496
20211015,627131,1,37,3704100,8,76,2,3,1,2,0,0,152.80291970802932,1258.8000000000002,6271310000000,10300.0,627131001,2,2,0,0,0,0.6534829100484774,1,0.8449649999999993,0,14317.772951220655,20531.371188527115,22910,0.0,0.0,0.0,0.0,0.0,-27.540001,0.0,27.540001,27,161.0,280.66150000000005,280.66150000000005,0.0,1937.5073124728876,480.82687338501296
20211015,401056,1,42,4203106,92,38,2,1,3,1,0,0,651.1197243755382,0.0,4010560000000,100000.0,401056001,5,2,3,0,0,1.1139424459794185,1,1.0762549999999993,0,31087.1172782332,77606.54678000402,100000,0.0,0.0,0.0,0.0,0.0,6160.4702,9160.4697,0.0,7650,3070.0,2044.8195000000003,2044.8195000000003,0.0,3468.163519995976,2292.043795620438
20211015,404215,2,16,1600500,146,21,2,5,0,1,0,0,1702.928509905254,0.0,4042150000000,8000.0,404215001,3,3,0,1,0,1.0,3,0.9128500000000004,0,23353.44155000001,26345.79956258484,34000,0.0,0.0,0.0,0.0,0.0,-2350.0,370.0,2720.0,2601,-171.860001,4891.529,4891.529,0.0,2683.5314384151598,630.0
20211015,146442,3,12,1208615,230,94,1,2,2,1,1,0,951.6365202411712,0.0,1464420000013,1400.0,146442001,3,3,0,0,0,1.0,3,1.1364520000000038,0,29073.851516000097,42600.22666953985,52600,2328.0,0.0,0.0,0.0,0.0,850.0,850.0,0.0,2264,0.0,4089.6390000000006,4089.6390000000006,0.0,5124.13433046015,0.0
20211015,345481,3,41,4101302,104,9,1,5,0,1,0,0,0.0,0.0,3454810000000,110000.0,345481001,4,2,2,0,0,1.0,1,1.0308050000000015,0,26728.773650000046,79128.82670328468,110000,0.0,0.0,0.0,0.0,0.0,9937.5,11937.5,0.0,8415,7687.4102,3788.93025,3788.93025,0.0,1042.3328467153283,99.99999999999989
20211015,1242809,3,6,603706,325,17,1,5,0,3,0,0,50.08613264427208,0.0,12428090000000,100000.0,1242809001,4,2,2,0,0,1.0,3,1.2699160000000025,0,32488.261028000063,77200.01788001912,100000,0.0,0.0,192.604,0.0,0.0,8787.5,9787.5,0.0,7650,2753.6399,2044.8195000000003,2044.8195000000003,0.0,1756.6267199808874,135.23255813953494
20211015,1048818,2,51,5104103,69,40,1,1,2,1,0,0,4584.087591240876,0.0,10488180113408,0.0,1048818001,3,3,0,0,0,1.0,1,1.0196949999999998,0,26440.691349999997,62638.3913014215,91100,0.0,0.0,0.0,0.0,0.0,7298.5698,7298.5698,0.0,4553,3228.5801,2846.7095000000004,2846.7095000000004,0.0,10534.749298578496,4062.253646076563
20211015,813542,1,24,2400507,194,71,2,3,4,2,0,0,4991.56204379562,1258.8000000000002,8135420000000,27325.0,813542001,1,1,0,0,0,0.4634630567719697,1,1.1439250000000003,0,13747.229719259514,33120.11795620438,41300,0.0,0.0,0.0,0.0,0.0,1912.35,1912.35,0.0,0,17.17,0.0,0.0,0.0,6250.36204379562,2.273736754432321e-13
20211015,858862,1,51,5151010,36,60,2,1,2,1,0,0,701.2058570198104,0.0,8588620000000,40900.0,858862001,2,2,0,0,0,0.6534829100484774,1,0.8333499999999978,0,14120.958961495104,40759.91971042545,45600,0.0,0.0,0.0,0.0,0.0,1935.0,1935.0,0.0,0,537.59998,0.0,0.0,0.0,2367.480309574555,0.0
